id,currencyType,USDprice,BTCprice,moment_tstamp
2926,USD,2303.90,0.00043,2017-05-30+04:18:16
2927,USD,2302.80,0.00043,2017-05-30+04:19:16
2928,USD,2302.22,0.00043,2017-05-30+04:20:16
2929,USD,2301.78,0.00043,2017-05-30+04:21:16
2930,USD,2302.96,0.00043,2017-05-30+04:22:16
2931,USD,2303.48,0.00043,2017-05-30+04:23:17
2932,USD,2302.46,0.00043,2017-05-30+04:24:16
2933,USD,2302.67,0.00043,2017-05-30+04:25:16
2934,USD,2303.43,0.00043,2017-05-30+04:26:16
2935,USD,2304.72,0.00043,2017-05-30+04:27:16
2936,USD,2304.85,0.00043,2017-05-30+04:28:16
2937,USD,2305.06,0.00043,2017-05-30+04:29:17
2938,USD,2307.38,0.00043,2017-05-30+04:30:17
2939,USD,2305.95,0.00043,2017-05-30+04:31:17
2940,USD,2305.89,0.00043,2017-05-30+04:32:16
2941,USD,2305.81,0.00043,2017-05-30+04:33:17
2942,USD,2305.74,0.00043,2017-05-30+04:34:17
2943,USD,2306.42,0.00043,2017-05-30+04:35:17
2944,USD,2305.47,0.00043,2017-05-30+04:36:17
2945,USD,2306.01,0.00043,2017-05-30+04:37:17
2946,USD,2306.41,0.00043,2017-05-30+04:38:17
2947,USD,2306.72,0.00043,2017-05-30+04:39:17
2948,USD,2308.23,0.00043,2017-05-30+04:40:17
2949,USD,2309.46,0.00043,2017-05-30+04:41:17
2950,USD,2309.96,0.00043,2017-05-30+04:42:17
2951,USD,2309.45,0.00043,2017-05-30+04:43:17
2952,USD,2309.67,0.00043,2017-05-30+04:44:17
2953,USD,2310.53,0.00043,2017-05-30+04:45:16
2954,USD,2310.01,0.00043,2017-05-30+04:46:17
2955,USD,2309.38,0.00043,2017-05-30+04:47:17
2956,USD,2308.24,0.00043,2017-05-30+04:48:17
2957,USD,2306.41,0.00043,2017-05-30+04:49:17
2958,USD,2307.95,0.00043,2017-05-30+04:50:17
2959,USD,2305.49,0.00043,2017-05-30+04:51:17
2960,USD,2305.18,0.00043,2017-05-30+04:52:17
2961,USD,2305.54,0.00043,2017-05-30+04:53:17
2962,USD,2302.53,0.00043,2017-05-30+04:54:17
2963,USD,2301.05,0.00043,2017-05-30+04:55:17
2964,USD,2300.63,0.00043,2017-05-30+04:56:16
2965,USD,2302.67,0.00043,2017-05-30+04:57:17
2966,USD,2302.85,0.00043,2017-05-30+04:58:17
2967,USD,2300.73,0.00043,2017-05-30+04:59:17
2968,USD,2301.48,0.00043,2017-05-30+05:00:17
2969,USD,2301.82,0.00043,2017-05-30+05:01:17
2970,USD,2302.02,0.00043,2017-05-30+05:02:18
2971,USD,2302.87,0.00043,2017-05-30+05:03:21
2972,USD,2301.82,0.00043,2017-05-30+05:04:18
2973,USD,2303.85,0.00043,2017-05-30+05:05:17
2974,USD,2303.49,0.00043,2017-05-30+05:06:17
2975,USD,2304.69,0.00043,2017-05-30+05:07:17
2976,USD,2306.94,0.00043,2017-05-30+05:08:17
2977,USD,2305.97,0.00043,2017-05-30+05:09:17
2978,USD,2306.00,0.00043,2017-05-30+05:10:17
2979,USD,2306.71,0.00043,2017-05-30+05:11:17
2980,USD,2305.91,0.00043,2017-05-30+05:12:17
2981,USD,2306.23,0.00043,2017-05-30+05:13:17
2982,USD,2306.01,0.00043,2017-05-30+05:14:17
2983,USD,2304.32,0.00043,2017-05-30+05:15:17
2984,USD,2303.33,0.00043,2017-05-30+05:16:17
2985,USD,2302.37,0.00043,2017-05-30+05:17:17
2986,USD,2301.69,0.00043,2017-05-30+05:18:17
2987,USD,2301.07,0.00043,2017-05-30+05:19:17
2988,USD,2301.38,0.00043,2017-05-30+05:20:17
2989,USD,2302.67,0.00043,2017-05-30+05:21:17
2990,USD,2300.64,0.00043,2017-05-30+05:22:18
2991,USD,2299.84,0.00043,2017-05-30+05:23:17
2992,USD,2299.25,0.00044,2017-05-30+05:24:17
2993,USD,2298.15,0.00044,2017-05-30+05:25:17
2994,USD,2297.72,0.00044,2017-05-30+05:26:17
2995,USD,2291.46,0.00044,2017-05-30+05:27:18
2996,USD,2288.10,0.00044,2017-05-30+05:28:20
2997,USD,2292.04,0.00044,2017-05-30+05:29:17
2998,USD,2296.47,0.00044,2017-05-30+05:30:19
2999,USD,2298.51,0.00044,2017-05-30+05:31:17
3000,USD,2294.77,0.00044,2017-05-30+05:32:17
3001,USD,2294.42,0.00044,2017-05-30+05:33:17
3002,USD,2291.82,0.00044,2017-05-30+05:34:17
3003,USD,2290.67,0.00044,2017-05-30+05:35:17
3004,USD,2290.71,0.00044,2017-05-30+05:36:17
3005,USD,2290.37,0.00044,2017-05-30+05:37:17
3006,USD,2289.51,0.00044,2017-05-30+05:38:17
3007,USD,2284.13,0.00044,2017-05-30+05:39:17
3008,USD,2284.87,0.00044,2017-05-30+05:40:17
3009,USD,2283.74,0.00044,2017-05-30+05:41:17
3010,USD,2283.33,0.00044,2017-05-30+05:42:17
3011,USD,2286.10,0.00044,2017-05-30+05:43:18
3012,USD,2286.66,0.00044,2017-05-30+05:44:17
3013,USD,2286.91,0.00044,2017-05-30+05:45:17
3014,USD,2287.58,0.00044,2017-05-30+05:46:18
3015,USD,2286.27,0.00044,2017-05-30+05:47:17
3016,USD,2286.02,0.00044,2017-05-30+05:48:17
3017,USD,2286.90,0.00044,2017-05-30+05:49:19
3018,USD,2286.01,0.00044,2017-05-30+05:50:18
3019,USD,2287.02,0.00044,2017-05-30+05:51:17
3020,USD,2288.30,0.00044,2017-05-30+05:52:17
3021,USD,2288.58,0.00044,2017-05-30+05:53:17
3022,USD,2287.72,0.00044,2017-05-30+05:54:17
3023,USD,2289.17,0.00044,2017-05-30+05:55:17
3024,USD,2288.54,0.00044,2017-05-30+05:56:17
3025,USD,2289.39,0.00044,2017-05-30+05:57:18
3026,USD,2289.09,0.00044,2017-05-30+05:58:17
3027,USD,2289.93,0.00044,2017-05-30+05:59:17
3028,USD,2290.64,0.00044,2017-05-30+06:00:19
3029,USD,2289.95,0.00044,2017-05-30+06:01:18
3030,USD,2291.60,0.00044,2017-05-30+06:02:18
3031,USD,2290.77,0.00044,2017-05-30+06:03:17
3032,USD,2290.42,0.00044,2017-05-30+06:04:18
3033,USD,2290.21,0.00044,2017-05-30+06:05:17
3034,USD,2291.37,0.00044,2017-05-30+06:06:17
3035,USD,2290.98,0.00044,2017-05-30+06:07:19
3036,USD,2291.14,0.00044,2017-05-30+06:08:17
3037,USD,2290.72,0.00044,2017-05-30+06:09:17
3038,USD,2290.08,0.00044,2017-05-30+06:10:17
3039,USD,2291.09,0.00044,2017-05-30+06:11:17
3040,USD,2289.73,0.00044,2017-05-30+06:12:18
3041,USD,2290.60,0.00044,2017-05-30+06:13:17
3042,USD,2289.68,0.00044,2017-05-30+06:14:18
3043,USD,2291.62,0.00044,2017-05-30+06:15:20
3044,USD,2291.00,0.00044,2017-05-30+06:16:17
3045,USD,2290.50,0.00044,2017-05-30+06:17:18
3046,USD,2291.33,0.00044,2017-05-30+06:18:17
3047,USD,2292.18,0.00044,2017-05-30+06:19:19
3048,USD,2292.54,0.00044,2017-05-30+06:20:17
3049,USD,2292.04,0.00044,2017-05-30+06:21:17
3050,USD,2291.42,0.00044,2017-05-30+06:22:18
3051,USD,2291.13,0.00044,2017-05-30+06:23:18
3052,USD,2292.67,0.00044,2017-05-30+06:24:17
3053,USD,2292.30,0.00044,2017-05-30+06:25:18
3054,USD,2293.50,0.00044,2017-05-30+06:26:17
3055,USD,2292.39,0.00044,2017-05-30+06:27:18
3056,USD,2293.43,0.00044,2017-05-30+06:28:19
3057,USD,2293.67,0.00044,2017-05-30+06:29:18
3058,USD,2294.11,0.00044,2017-05-30+06:30:20
3059,USD,2294.10,0.00044,2017-05-30+06:31:18
3060,USD,2293.84,0.00044,2017-05-30+06:32:18
3061,USD,2294.55,0.00044,2017-05-30+06:33:18
3062,USD,2293.89,0.00044,2017-05-30+06:34:18
3063,USD,2294.01,0.00044,2017-05-30+06:35:18
3064,USD,2293.61,0.00044,2017-05-30+06:36:18
3065,USD,2294.11,0.00044,2017-05-30+06:37:18
3066,USD,2292.19,0.00044,2017-05-30+06:38:18
3067,USD,2292.05,0.00044,2017-05-30+06:39:18
3068,USD,2293.20,0.00044,2017-05-30+06:40:18
3069,USD,2288.86,0.00044,2017-05-30+06:41:33
3070,USD,2286.53,0.00044,2017-05-30+06:42:18
3071,USD,2270.85,0.00044,2017-05-30+06:43:19
3072,USD,2265.91,0.00044,2017-05-30+06:44:21
3073,USD,2272.67,0.00044,2017-05-30+06:45:18
3074,USD,2274.06,0.00044,2017-05-30+06:46:18
3075,USD,2275.78,0.00044,2017-05-30+06:47:18
3076,USD,2275.04,0.00044,2017-05-30+06:48:18
3077,USD,2275.03,0.00044,2017-05-30+06:49:18
3078,USD,2275.52,0.00044,2017-05-30+06:50:17
3079,USD,2272.10,0.00044,2017-05-30+06:51:18
3080,USD,2267.15,0.00044,2017-05-30+06:52:19
3081,USD,2263.79,0.00044,2017-05-30+06:53:18
3082,USD,2264.14,0.00044,2017-05-30+06:54:18
3083,USD,2261.50,0.00044,2017-05-30+06:55:18
3084,USD,2263.41,0.00044,2017-05-30+06:56:18
3085,USD,2262.78,0.00044,2017-05-30+06:57:18
3086,USD,2263.24,0.00044,2017-05-30+06:58:18
3087,USD,2264.03,0.00044,2017-05-30+06:59:18
3088,USD,2265.95,0.00044,2017-05-30+07:00:18
3089,USD,2269.54,0.00044,2017-05-30+07:01:18
3090,USD,2268.75,0.00044,2017-05-30+07:02:18
3091,USD,2249.81,0.00044,2017-05-30+09:12:47
3092,USD,2249.40,0.00044,2017-05-30+09:13:54
3093,USD,2250.43,0.00044,2017-05-30+09:14:53
3094,USD,2250.85,0.00044,2017-05-30+09:15:53
3095,USD,2251.27,0.00044,2017-05-30+09:16:53
3096,USD,2252.38,0.00044,2017-05-30+09:17:53
3097,USD,2253.17,0.00044,2017-05-30+09:18:53
3098,USD,2254.79,0.00044,2017-05-30+09:19:54
3099,USD,2255.31,0.00044,2017-05-30+09:20:53
3100,USD,2255.03,0.00044,2017-05-30+09:21:53
3101,USD,2253.14,0.00044,2017-05-30+09:22:53
3102,USD,2251.74,0.00044,2017-05-30+09:23:53
3103,USD,2252.46,0.00044,2017-05-30+09:24:53
3104,USD,2253.57,0.00044,2017-05-30+09:25:53
3105,USD,2255.14,0.00044,2017-05-30+09:26:53
3106,USD,2257.25,0.00044,2017-05-30+09:27:53
3107,USD,2256.73,0.00044,2017-05-30+09:28:53
3108,USD,2255.95,0.00044,2017-05-30+09:29:53
3109,USD,2257.68,0.00044,2017-05-30+09:30:53
3110,USD,2258.29,0.00044,2017-05-30+09:31:53
3111,USD,2257.74,0.00044,2017-05-30+09:32:53
3112,USD,2257.21,0.00044,2017-05-30+09:33:53
3113,USD,2258.06,0.00044,2017-05-30+09:34:53
3114,USD,2258.33,0.00044,2017-05-30+09:35:54
3115,USD,2260.41,0.00044,2017-05-30+09:36:53
3116,USD,2261.99,0.00044,2017-05-30+09:37:53
3117,USD,2262.55,0.00044,2017-05-30+09:38:53
3118,USD,2262.48,0.00044,2017-05-30+09:39:54
3119,USD,2265.77,0.00044,2017-05-30+09:40:54
3120,USD,2273.01,0.00044,2017-05-30+09:41:53
3121,USD,2273.60,0.00044,2017-05-30+09:42:54
3122,USD,2275.88,0.00044,2017-05-30+09:43:53
3123,USD,2272.37,0.00044,2017-05-30+09:44:53
3124,USD,2260.71,0.00044,2017-05-30+09:54:29
3125,USD,2259.72,0.00044,2017-05-30+09:55:29
3126,USD,2259.45,0.00044,2017-05-30+09:56:29
3127,USD,2261.30,0.00044,2017-05-30+09:57:29
3128,USD,2262.32,0.00044,2017-05-30+09:58:29
3129,USD,2264.08,0.00044,2017-05-30+09:59:29
3130,USD,2263.53,0.00044,2017-05-30+10:00:29
3131,USD,2265.38,0.00044,2017-05-30+10:01:29
3132,USD,2262.38,0.00044,2017-05-30+10:02:51
3133,USD,2261.03,0.00044,2017-05-30+10:03:51
3134,USD,2259.39,0.00044,2017-05-30+10:04:51
3135,USD,2258.30,0.00044,2017-05-30+10:05:51
3136,USD,2259.09,0.00044,2017-05-30+10:06:51
3137,USD,2260.24,0.00044,2017-05-30+10:07:51
3138,USD,2260.65,0.00044,2017-05-30+10:08:51
3139,USD,2256.60,0.00044,2017-05-30+10:15:17
3140,USD,2259.60,0.00044,2017-05-30+10:16:17
3141,USD,2258.35,0.00044,2017-05-30+10:17:17
3142,USD,2254.81,0.00044,2017-05-30+10:18:17
3143,USD,2254.59,0.00044,2017-05-30+10:33:36
3144,USD,2255.04,0.00044,2017-05-30+10:34:35
3145,USD,2252.33,0.00044,2017-05-30+10:35:36
3146,USD,2245.77,0.00045,2017-05-30+10:36:36
3147,USD,2242.33,0.00045,2017-05-30+10:37:35
3148,USD,2242.65,0.00045,2017-05-30+10:38:35
3149,USD,2243.34,0.00045,2017-05-30+10:39:36
3150,USD,2242.54,0.00045,2017-05-30+10:40:33
3151,USD,2242.64,0.00045,2017-05-30+10:41:33
3152,USD,2245.33,0.00045,2017-05-30+10:42:34
3153,USD,2247.75,0.00044,2017-05-30+10:43:34
3154,USD,2249.06,0.00044,2017-05-30+10:44:33
3155,USD,2252.25,0.00044,2017-05-30+10:45:33
3156,USD,2254.11,0.00044,2017-05-30+10:46:33
3157,USD,2254.44,0.00044,2017-05-30+10:47:33
3158,USD,2254.29,0.00044,2017-05-30+10:48:33
3159,USD,2257.51,0.00044,2017-05-30+10:49:33
3160,USD,2256.55,0.00044,2017-05-30+10:50:33
3161,USD,2256.80,0.00044,2017-05-30+10:51:33
3162,USD,2257.61,0.00044,2017-05-30+10:52:33
3163,USD,2257.16,0.00044,2017-05-30+10:53:34
3164,USD,2258.62,0.00044,2017-05-30+10:54:33
3165,USD,2256.62,0.00044,2017-05-30+10:55:33
3166,USD,2256.64,0.00044,2017-05-30+10:56:34
3167,USD,2256.82,0.00044,2017-05-30+10:57:33
3168,USD,2257.14,0.00044,2017-05-30+10:58:33
3169,USD,2257.59,0.00044,2017-05-30+10:59:33
3170,USD,2257.65,0.00044,2017-05-30+11:00:34
3171,USD,2257.31,0.00044,2017-05-30+11:01:33
3172,USD,2258.35,0.00044,2017-05-30+11:02:33
3173,USD,2257.19,0.00044,2017-05-30+11:03:34
3174,USD,2259.03,0.00044,2017-05-30+11:04:34
3175,USD,2258.41,0.00044,2017-05-30+11:05:33
3176,USD,2258.92,0.00044,2017-05-30+11:06:34
3177,USD,2261.73,0.00044,2017-05-30+11:07:35
3178,USD,2261.94,0.00044,2017-05-30+11:08:37
3179,USD,2262.79,0.00044,2017-05-30+11:09:34
3180,USD,2263.00,0.00044,2017-05-30+11:10:36
3181,USD,2264.32,0.00044,2017-05-30+11:11:35
3182,USD,2265.53,0.00044,2017-05-30+11:12:35
3183,USD,2264.67,0.00044,2017-05-30+11:13:35
3184,USD,2264.99,0.00044,2017-05-30+11:14:36
3185,USD,2264.91,0.00044,2017-05-30+11:15:37
3186,USD,2264.14,0.00044,2017-05-30+11:16:36
3187,USD,2264.69,0.00044,2017-05-30+11:17:36
3188,USD,2264.24,0.00044,2017-05-30+11:18:33
3189,USD,2264.72,0.00044,2017-05-30+11:19:33
3190,USD,2265.86,0.00044,2017-05-30+11:20:33
3191,USD,2264.18,0.00044,2017-05-30+11:21:33
3192,USD,2263.48,0.00044,2017-05-30+11:22:33
3193,USD,2264.75,0.00044,2017-05-30+11:23:33
3194,USD,2264.57,0.00044,2017-05-30+11:24:33
3195,USD,2264.54,0.00044,2017-05-30+11:25:33
3196,USD,2265.25,0.00044,2017-05-30+11:26:33
3197,USD,2265.10,0.00044,2017-05-30+11:27:33
3198,USD,2265.90,0.00044,2017-05-30+11:28:33
3199,USD,2266.23,0.00044,2017-05-30+11:29:33
3200,USD,2266.08,0.00044,2017-05-30+11:30:33
3201,USD,2266.61,0.00044,2017-05-30+11:31:33
3202,USD,2266.60,0.00044,2017-05-30+11:32:33
3203,USD,2266.84,0.00044,2017-05-30+11:33:33
3204,USD,2266.88,0.00044,2017-05-30+11:34:33
3205,USD,2267.25,0.00044,2017-05-30+11:35:33
3206,USD,2267.76,0.00044,2017-05-30+11:36:33
3207,USD,2268.11,0.00044,2017-05-30+11:37:33
3208,USD,2267.70,0.00044,2017-05-30+11:38:52
3209,USD,2266.40,0.00044,2017-05-30+11:39:53
3210,USD,2266.61,0.00044,2017-05-30+11:40:52
3211,USD,2267.49,0.00044,2017-05-30+11:41:53
3212,USD,2264.51,0.00044,2017-05-30+11:42:53
3213,USD,2256.00,0.00044,2017-05-30+11:43:52
3214,USD,2255.39,0.00044,2017-05-30+11:44:53
3215,USD,2250.61,0.00044,2017-05-30+11:45:52
3216,USD,2248.33,0.00044,2017-05-30+11:46:53
3217,USD,2251.13,0.00044,2017-05-30+11:47:52
3218,USD,2252.38,0.00044,2017-05-30+11:48:52
3219,USD,2251.57,0.00044,2017-05-30+11:49:53
3220,USD,2250.29,0.00044,2017-05-30+11:50:53
3221,USD,2252.11,0.00044,2017-05-30+11:51:52
3222,USD,2250.65,0.00044,2017-05-30+11:52:53
3223,USD,2249.98,0.00044,2017-05-30+11:53:53
3224,USD,2248.08,0.00044,2017-05-30+11:54:53
3225,USD,2246.76,0.00045,2017-05-30+11:55:53
3226,USD,2245.31,0.00045,2017-05-30+11:56:52
3227,USD,2246.22,0.00045,2017-05-30+11:57:53
3228,USD,2245.15,0.00045,2017-05-30+11:58:53
3229,USD,2244.46,0.00045,2017-05-30+11:59:53
3230,USD,2244.44,0.00045,2017-05-30+12:00:53
3231,USD,2243.51,0.00045,2017-05-30+12:01:53
3232,USD,2245.35,0.00045,2017-05-30+12:02:53
3233,USD,2248.41,0.00044,2017-05-30+12:03:53
3234,USD,2247.88,0.00044,2017-05-30+12:04:52
3235,USD,2248.81,0.00044,2017-05-30+12:05:53
3236,USD,2247.05,0.00044,2017-05-30+12:06:52
3237,USD,2246.24,0.00045,2017-05-30+12:07:53
3238,USD,2248.00,0.00044,2017-05-30+12:08:53
3239,USD,2247.49,0.00044,2017-05-30+12:09:53
3240,USD,2248.25,0.00044,2017-05-30+12:10:53
3241,USD,2249.55,0.00044,2017-05-30+12:11:53
3242,USD,2248.25,0.00044,2017-05-30+12:12:53
3243,USD,2250.20,0.00044,2017-05-30+12:13:53
3244,USD,2251.36,0.00044,2017-05-30+12:14:53
3245,USD,2249.76,0.00044,2017-05-30+12:15:53
3246,USD,2249.85,0.00044,2017-05-30+12:16:53
3247,USD,2250.06,0.00044,2017-05-30+12:17:53
3248,USD,2250.58,0.00044,2017-05-30+12:18:53
3249,USD,2251.29,0.00044,2017-05-30+12:19:53
3250,USD,2253.47,0.00044,2017-05-30+12:20:53
3251,USD,2253.72,0.00044,2017-05-30+12:21:53
3252,USD,2253.49,0.00044,2017-05-30+12:22:52
3253,USD,2252.10,0.00044,2017-05-30+12:23:53
3254,USD,2251.62,0.00044,2017-05-30+12:24:53
3255,USD,2250.63,0.00044,2017-05-30+12:25:53
3256,USD,2250.05,0.00044,2017-05-30+12:26:53
3257,USD,2250.18,0.00044,2017-05-30+12:27:53
3258,USD,2249.70,0.00044,2017-05-30+12:28:53
3259,USD,2250.07,0.00044,2017-05-30+12:29:53
3260,USD,2250.28,0.00044,2017-05-30+12:31:24
3261,USD,2251.35,0.00044,2017-05-30+12:32:24
3262,USD,2251.42,0.00044,2017-05-30+12:33:24
3263,USD,2250.23,0.00044,2017-05-30+12:34:24
3264,USD,2249.38,0.00044,2017-05-30+12:35:24
3265,USD,2249.63,0.00044,2017-05-30+12:36:24
3266,USD,2247.40,0.00044,2017-05-30+12:37:24
3267,USD,2247.46,0.00044,2017-05-30+12:38:24
3268,USD,2247.17,0.00044,2017-05-30+12:39:24
3269,USD,2247.44,0.00044,2017-05-30+12:40:24
3270,USD,2245.52,0.00045,2017-05-30+12:41:24
3271,USD,2247.86,0.00044,2017-05-30+12:42:24
3272,USD,2250.87,0.00044,2017-05-30+12:43:24
3273,USD,2250.23,0.00044,2017-05-30+12:44:24
3274,USD,2249.60,0.00044,2017-05-30+12:45:24
3275,USD,2248.73,0.00044,2017-05-30+12:46:24
3276,USD,2246.78,0.00045,2017-05-30+12:47:24
3277,USD,2245.86,0.00045,2017-05-30+12:48:24
3278,USD,2244.64,0.00045,2017-05-30+12:49:24
3279,USD,2245.20,0.00045,2017-05-30+12:50:24
3280,USD,2243.98,0.00045,2017-05-30+12:51:24
3281,USD,2244.49,0.00045,2017-05-30+12:52:24
3282,USD,2244.41,0.00045,2017-05-30+12:53:24
3283,USD,2245.39,0.00045,2017-05-30+12:54:24
3284,USD,2246.16,0.00045,2017-05-30+12:55:24
3285,USD,2244.53,0.00045,2017-05-30+12:56:24
3286,USD,2244.60,0.00045,2017-05-30+12:57:24
3287,USD,2244.12,0.00045,2017-05-30+12:58:24
3288,USD,2243.58,0.00045,2017-05-30+12:59:24
3289,USD,2245.36,0.00045,2017-05-30+13:00:24
3290,USD,2246.30,0.00045,2017-05-30+13:03:00
3291,USD,2244.88,0.00045,2017-05-30+13:05:00
3292,USD,2244.04,0.00045,2017-05-30+13:06:37
3293,USD,2242.72,0.00045,2017-05-30+13:07:37
3294,USD,2244.16,0.00045,2017-05-30+13:08:36
3295,USD,2243.40,0.00045,2017-05-30+13:09:37
3296,USD,2242.66,0.00045,2017-05-30+13:10:37
3297,USD,2246.23,0.00045,2017-05-30+13:11:37
3298,USD,2248.89,0.00044,2017-05-30+13:13:20
3299,USD,2249.36,0.00044,2017-05-30+13:14:20
3300,USD,2249.72,0.00044,2017-05-30+13:15:20
3301,USD,2253.91,0.00044,2017-05-30+13:16:20
3302,USD,2254.10,0.00044,2017-05-30+13:17:20
3303,USD,2256.13,0.00044,2017-05-30+13:18:20
3304,USD,2256.87,0.00044,2017-05-30+13:19:20
3305,USD,2255.80,0.00044,2017-05-30+13:20:20
3306,USD,2257.96,0.00044,2017-05-30+13:21:20
3307,USD,2260.83,0.00044,2017-05-30+13:22:20
3308,USD,2264.61,0.00044,2017-05-30+13:23:20
3309,USD,2267.90,0.00044,2017-05-30+13:24:20
3310,USD,2271.66,0.00044,2017-05-30+13:25:20
3311,USD,2269.71,0.00044,2017-05-30+13:26:20
3312,USD,2270.18,0.00044,2017-05-30+13:27:20
3313,USD,2270.53,0.00044,2017-05-30+13:28:20
3314,USD,2266.96,0.00044,2017-05-30+13:29:20
3315,USD,2265.82,0.00044,2017-05-30+13:30:20
3316,USD,2265.32,0.00044,2017-05-30+13:31:21
3317,USD,2263.55,0.00044,2017-05-30+13:32:20
3318,USD,2263.24,0.00044,2017-05-30+13:33:21
3319,USD,2260.47,0.00044,2017-05-30+13:34:20
3320,USD,2261.85,0.00044,2017-05-30+13:35:20
3321,USD,2263.38,0.00044,2017-05-30+13:36:20
3322,USD,2264.01,0.00044,2017-05-30+13:37:20
3323,USD,2266.63,0.00044,2017-05-30+13:38:20
3324,USD,2267.96,0.00044,2017-05-30+13:39:20
3325,USD,2266.07,0.00044,2017-05-30+13:40:21
3326,USD,2268.53,0.00044,2017-05-30+13:41:20
3327,USD,2268.11,0.00044,2017-05-30+13:42:20
3328,USD,2268.52,0.00044,2017-05-30+13:43:20
3329,USD,2269.96,0.00044,2017-05-30+13:44:21
3330,USD,2269.45,0.00044,2017-05-30+13:45:21
3331,USD,2268.96,0.00044,2017-05-30+13:46:21
3332,USD,2265.68,0.00044,2017-05-30+13:47:21
3333,USD,2265.57,0.00044,2017-05-30+13:48:20
3334,USD,2266.02,0.00044,2017-05-30+13:49:21
3335,USD,2266.01,0.00044,2017-05-30+13:50:50
3336,USD,2266.80,0.00044,2017-05-30+13:52:48
3337,USD,2267.05,0.00044,2017-05-30+13:53:48
3338,USD,2266.79,0.00044,2017-05-30+13:55:47
3339,USD,2266.51,0.00044,2017-05-30+13:56:47
3340,USD,2260.99,0.00044,2017-05-30+13:57:47
3341,USD,2260.22,0.00044,2017-05-30+13:58:47
3342,USD,2259.44,0.00044,2017-05-30+13:59:47
3343,USD,2262.21,0.00044,2017-05-30+14:00:47
3344,USD,2261.81,0.00044,2017-05-30+14:01:47
3345,USD,2259.37,0.00044,2017-05-30+14:02:47
3346,USD,2257.87,0.00044,2017-05-30+14:03:47
3347,USD,2257.65,0.00044,2017-05-30+14:04:47
3348,USD,2256.60,0.00044,2017-05-30+14:05:47
3349,USD,2252.71,0.00044,2017-05-30+14:06:47
3350,USD,2250.27,0.00044,2017-05-30+14:07:47
3351,USD,2249.93,0.00044,2017-05-30+14:08:47
3352,USD,2249.64,0.00044,2017-05-30+14:09:47
3353,USD,2251.26,0.00044,2017-05-30+14:10:47
3354,USD,2255.41,0.00044,2017-05-30+14:11:47
3355,USD,2256.93,0.00044,2017-05-30+14:12:47
3356,USD,2258.97,0.00044,2017-05-30+14:13:47
3357,USD,2256.83,0.00044,2017-05-30+14:14:47
3358,USD,2255.23,0.00044,2017-05-30+14:16:41
3359,USD,2253.22,0.00044,2017-05-30+14:17:41
3360,USD,2252.57,0.00044,2017-05-30+14:18:41
3361,USD,2254.54,0.00044,2017-05-30+14:19:41
3362,USD,2251.24,0.00044,2017-05-30+14:20:41
3363,USD,2248.47,0.00044,2017-05-30+14:21:41
3364,USD,2245.54,0.00045,2017-05-30+14:22:41
3365,USD,2242.36,0.00045,2017-05-30+14:23:41
3366,USD,2240.03,0.00045,2017-05-30+14:24:41
3367,USD,2234.94,0.00045,2017-05-30+14:25:41
3368,USD,2232.71,0.00045,2017-05-30+14:26:41
3369,USD,2229.95,0.00045,2017-05-30+14:28:34
3370,USD,2231.99,0.00045,2017-05-30+14:31:00
3371,USD,2232.09,0.00045,2017-05-30+14:32:00
3372,USD,2232.34,0.00045,2017-05-30+14:33:00
3373,USD,2232.35,0.00045,2017-05-30+14:34:46
3374,USD,2234.48,0.00045,2017-05-30+14:35:46
3375,USD,2234.68,0.00045,2017-05-30+14:38:57
3376,USD,2231.10,0.00045,2017-05-30+14:40:56
3377,USD,2221.94,0.00045,2017-05-30+14:47:21
3378,USD,2222.51,0.00045,2017-05-30+14:48:22
3379,USD,2226.47,0.00045,2017-05-30+14:50:21
3380,USD,2225.66,0.00045,2017-05-30+14:52:14
3381,USD,2225.15,0.00045,2017-05-30+14:53:14
3382,USD,2223.18,0.00045,2017-05-30+14:54:25
3383,USD,2222.76,0.00045,2017-05-30+14:55:25
3384,USD,2221.01,0.00045,2017-05-30+14:56:25
3385,USD,2219.86,0.00045,2017-05-30+14:57:25
3386,USD,2220.44,0.00045,2017-05-30+14:58:28
3387,USD,2221.04,0.00045,2017-05-30+14:59:28
3388,USD,2222.81,0.00045,2017-05-30+15:01:27
3389,USD,2219.42,0.00045,2017-05-30+15:03:15
3390,USD,2219.49,0.00045,2017-05-30+15:08:15
3391,USD,2222.62,0.00045,2017-05-30+15:10:41
3392,USD,2223.54,0.00045,2017-05-30+15:11:40
3393,USD,2225.98,0.00045,2017-05-30+15:13:14
3394,USD,2224.69,0.00045,2017-05-30+15:14:14
3395,USD,2223.55,0.00045,2017-05-30+15:15:14
3396,USD,2219.78,0.00045,2017-05-30+15:16:14
3397,USD,2201.33,0.00045,2017-05-30+15:17:33
3398,USD,2191.43,0.00046,2017-05-30+15:18:33
3399,USD,2180.10,0.00046,2017-05-30+15:19:33
3400,USD,2183.10,0.00046,2017-05-30+15:20:33
3401,USD,2185.06,0.00046,2017-05-30+15:21:33
3402,USD,2189.07,0.00046,2017-05-30+15:22:33
3403,USD,2189.38,0.00046,2017-05-30+15:23:33
3404,USD,2179.69,0.00046,2017-05-30+15:24:33
3405,USD,2169.45,0.00046,2017-05-30+15:25:33
3406,USD,2176.57,0.00046,2017-05-30+15:26:33
